source_type,raw_text,language,event_date,label_gpt,label_genimi,label
stackoverflow_question,Interrupt system calls on multiple threads,C,2021,embedded,embedded,embedded
stackoverflow_question,extend item then remove item in nested list in python,Python,2020,developer tools,developer tools,developer tools
stackoverflow_question,how to click a button if another element contains a text,"R,Python",2022,web frontend,web frontend,web frontend
stackoverflow_question,How to create a non-blocking generator to read a file?,"C,Python",2020,web backend,web backend,web backend
stackoverflow_question,"Why does snprintf() take a size_t size limit, but returns an int number of chars printed?","C,R",2022,developer tools,developer tools,developer tools
stackoverflow_question,PHP - unzip / open returns integer,PHP,2021,web backend,web backend,web backend
stackoverflow_question,A class has incomplete type,"C++,C",2022,developer tools,developer tools,developer tools
stackoverflow_question,Updating php script one time per day,"C,PHP",2021,web backend,web backend,web backend
stackoverflow_question,How to Write a Swift Function That Contains 2 Closures,Swift,2020,mobile,mobile,mobile
stackoverflow_question,"List *next pointer isn't pointing to another node, returning 3221226356",C,2021,embedded,embedded,embedded
stackoverflow_question,What is the nature of accumulating/iterating recursively and IO operations within a function of type 'IO a'?,Haskell,2022,data_ai,data_ai,data_ai
stackoverflow_question,Slice Operators | Catching the 2nd element in every sub list | Python,"C,Python",2021,data_ai,data_ai,data_ai
stackoverflow_question,How to set year if numberOfSchools equal to 0? (C# LINQ),"C,C#",2022,developer tools,developer tools,developer tools
stackoverflow_question,How to save CNTK model as ONNX in C#,"C,C#",2021,data_ai,data_ai,data_ai
stackoverflow_question,How to access files in folder with same string in file name in python?,"R,Python",2022,developer tools,developer tools,developer tools
stackoverflow_question,How to multi-thread two counters in Java?,"R,Java",2020,developer tools,developer tools,developer tools
stackoverflow_question,Future trait not implemented when using Warp’s and_then,"Rust,R",2020,developer tools,developer tools,developer tools
stackoverflow_question,Getting the means and sum of columns of a dataframe on the basis of randomly selected bins,"R,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,Is asReversed() essentially reversed() for List in Kotlin?,"C,Kotlin",2020,developer tools,developer tools,developer tools
stackoverflow_question,Update PyVista plotter with new scalars,Python,2021,web frontend,web frontend,web frontend
stackoverflow_question,Pandas groupby and count unique value of column,"R,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,How to Optimise my code that computes the sum of all from less than 2 million,"C,R",2022,data_ai,data_ai,data_ai
stackoverflow_question,"Can this code be further reduce , maybe without variable ""k"" (in this example)",Java,2020,developer tools,developer tools,developer tools
stackoverflow_question,JOOQ - Join on condition or not exit,"SQL,Java",2021,developer tools,developer tools,developer tools
stackoverflow_question,Python - While Loop not ending,Python,2022,developer tools,developer tools,developer tools
stackoverflow_question,Make PHP7 and PHP 8 live together,PHP,2021,web backend,web backend,web backend
stackoverflow_question,only keep rows with values greater than something,"R,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,"Rounding a double to 2 decimal places in Swift, XCode 12","R,Swift",2020,mobile,mobile,mobile
stackoverflow_question,Can an optional parameter be optionally required in C#?,"C,C#",2022,developer tools,developer tools,developer tools
stackoverflow_question,Understanding thread interruption in Java,"R,Java",2020,web backend,web backend,web backend
stackoverflow_question,How to implement dynamic values for *case* in c#?,"C,C#",2020,developer tools,developer tools,developer tools
stackoverflow_question,Unable to cast C# object in F# type,"C,C#",2020,developer tools,developer tools,developer tools
stackoverflow_question,"Raspberry Pi AMG8833 Thermal Camera, How to print highest detected temperature?","C,Python",2020,iot,iot,iot
stackoverflow_question,How to set values of succeeding rows based on dynamic condition pandas,"R,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,try failing but except code not executing,Python,2020,testing_qa,testing_qa,testing_qa
stackoverflow_question,"Seaborn heatmap, how to specifiy x,y axes from data frame","R,Python",2021,data_ai,data_ai,data_ai
stackoverflow_question,Insert/replace/merge values from one dataframe to another,"R,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,"How to compare 2 distances in Python, Pygame with lines to create a box?",Python,2021,game,game,game
stackoverflow_question,How to create private repository in Github using PyGithub,Python,2020,developer tools,developer tools,developer tools
stackoverflow_question,Compiling with SDL in different directories,C,2020,embedded,embedded,embedded
stackoverflow_question,How to print an existing variable by passing its name,Python,2022,developer tools,developer tools,developer tools
stackoverflow_question,Is it safe to use Python's eval() in a unit-test for __repr__?,Python,2022,testing_qa,testing_qa,testing_qa
stackoverflow_question,How to deserialize an array of aliases into an enum with serde,"Rust,R",2021,data_ai,data_ai,data_ai
stackoverflow_question,Why is my character's horizontal velocity lost when jumping?,"C,C#",2022,game,game,game
stackoverflow_question,"Get monotonic time, same as CLOCK_MONOTONIC",Go,2022,embedded,embedded,embedded
stackoverflow_question,Keep sub-sequences of a binary list if they surpass a given length,"R,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,Pandas: group and sum dataframe while adding min and max year,"R,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,Multiple Inheritance -- super() vs Parent class names,Python,2022,developer tools,developer tools,developer tools
stackoverflow_question,Tensor shape seems to disappear when indexing result of tf.shape(tensor),"R,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,How to perform cumulative division in python pandas,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,stand-alone If statement in function being iterated twice,Python,2021,developer tools,developer tools,developer tools
stackoverflow_question,Add external script to functions.php,"R,PHP",2022,web backend,web backend,web backend
stackoverflow_question,Make a c++ program accepts command after started,"C++,C",2021,embedded,embedded,embedded
stackoverflow_question,closing an excel file using python if file is already open,Python,2020,developer tools,developer tools,developer tools
stackoverflow_question,Antlr4 Win/Ubuntu at org.antlr.v4.gui.TestRig.main(TestRig.java:119),"R,Java",2021,embedded,embedded,embedded
stackoverflow_question,Pandas and SQL; How to select specific row in database?,"SQL,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,Using TinyCC (tcc) to generate a C wrapper for V,C,2021,embedded,embedded,embedded
stackoverflow_question,Conditional shift: Subtract 'previous row value' from 'current row value' with multiple conditions in pandas,"R,Python",2021,data_ai,data_ai,data_ai
stackoverflow_question,How do I display a total from a menu form,"SQL,PHP",2021,web frontend,web frontend,web frontend
stackoverflow_question,how to right click to save picture or file?,Python,2020,developer tools,developer tools,developer tools
stackoverflow_question,Sorting words in alphabetically order C,"C,R",2020,developer tools,developer tools,developer tools
stackoverflow_question,Interpreting GPS info of exif data from many photos in python,Python,2022,data_ai,data_ai,data_ai
stackoverflow_question,"Is there a one-line version of ""create array if nil, otherwise append""?",Swift,2020,developer tools,developer tools,developer tools
stackoverflow_question,How to stop from while loop in pyqt?,Python,2022,developer tools,developer tools,developer tools
stackoverflow_question,"drawing in the ""icon"" space of the item in a default QListView with QAbstractListModel?",Python,2020,embedded,embedded,embedded
stackoverflow_question,How to add line numbers to multiline string,"R,Python",2020,developer tools,developer tools,developer tools
stackoverflow_question,overriding equals method with same class strategy vs instance of strategy,Java,2021,developer tools,developer tools,developer tools
stackoverflow_question,Extra characters while reading file path,"R,Python",2021,developer tools,developer tools,developer tools
stackoverflow_question,How to set tick frequency of ylim in matplotlib,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,Set intercept to 0 on a linear regression plot using Altair in Python,"R,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,Can't access to sun.security.pkcs11.SunPKCS11 in Java 11,"C,Java",2021,security,security,security
stackoverflow_question,How to test timeZone method via Unit Test?,Java,2021,testing_qa,testing_qa,testing_qa
stackoverflow_question,how to read a txt and delimit it by pipes,"R,Java",2020,developer tools,developer tools,developer tools
stackoverflow_question,How to improve matrix computing performance in C#?,"C,C#",2021,developer tools,developer tools,developer tools
stackoverflow_question,How to convert a for-loop to find the first occurrence to Java streams?,"R,Java",2020,developer tools,developer tools,developer tools
